,ratio,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,outstanding_share,roe_(%),symbol
1638,Q1 2019,198813075848,-0.5220840357904902,709258546823.0,-0.3081795755880159,11889125897900.0,398.0985798279,10.7705168022,509170274.0,0.1178536465,SSI
1639,Q2 2019,190643706247,-0.3685475573057711,771186839387.0,-0.13864516347111597,10846968485500.0,379.9674861501,10.9973011912,508054730.0,0.1048294892,SSI
1640,Q3 2019,269428148619,-0.28827557166859213,850925630584.0,-0.026642054967720267,9998455246800.0,535.666005926,11.2720854217,518054676.0,0.0925845002,SSI
1641,Q4 2019,221002542675,0.06016628642713594,903607102403.0,0.029051627699037626,7812173239000.0,434.3500010598,7.2930240887,600936403.0,0.0933070458,SSI
1642,Q1 2020,9614894723,-0.9516385193378784,945078199266.0,0.33248757240827487,8262875128750.0,18.8350550739,11.806802024,600936373.0,0.0734158142,SSI
1643,Q2 2020,522890509790,1.7427630320643133,1327443116370.0,0.7212989752589091,10035636978200.0,881.6545240933,9.7190015104,600936346.0,0.1078203686,SSI
1644,Q3 2020,344037824365,0.27691863722637977,919550693190.0,0.08064754443805135,17251629552000.0,577.899748451,15.6342640107,599014915.0,0.1163729491,SSI
1645,Q4 2020,380829241954,0.7231894137708478,1174729059137.0,0.3000440744799306,21055275414400.0,639.1792783688,15.6326207546,645867344.0,0.1316679169,SSI
1646,Q1 2021,424126623892,43.11141630884813,1505579682065.0,0.5930741850085173,34317525878400.0,704.1412609371,18.9081639526,654914616.0,0.1656701107,SSI
1647,Q2 2021,591169332288,0.13057957874473894,1766189915717.0,0.3305202263934205,39785543145000.0,981.0168681437,19.7291439078,982359090.0,0.1658721787,SSI
1648,Q3 2021,683074380090,0.9854630267784336,1748087453883.0,0.9010234746479665,44863841811800.0,808.6444529274,19.3739091818,982778572.0,0.1866991236,SSI
1649,Q4 2021,997543604981,1.6193986571585077,2423324859848.0,1.0628798113058218,34945306457600.0,1125.8154767473,11.569525164,992764388.0,0.2205487287,SSI
1650,Q1 2022,706535902145,0.665860765026892,2007559768896.0,0.333413164916321,31814387416700.0,757.6999889014,6.991426255,1490135242.0,0.2270106612,SSI
1651,Q2 2022,343100840888,-0.4196234105038934,1629085921354.0,-0.07762698288725164,23677304837100.0,320.5366223222,6.5226572484,1489138669.0,0.1972566797,SSI
1652,Q3 2022,336424998451,-0.5074840921325822,1347966825058.0,-0.22889050998919885,31569739782800.0,302.5461442551,9.8900422435,1489138669.0,0.1458608233,SSI
1653,Q4 2022,234253238597,-0.7651699259788631,1351210542652.0,-0.44241460769863394,32306438316950.0,188.3268386837,15.787519854,1499138669.0,0.0882355168,SSI
1654,Q1 2023,503177426481,-0.2878246880966927,1489415466692.0,-0.2580965758687915,44599375402750.0,367.3860857125,28.7560279183,1499138669.0,0.0696979324,SSI
1655,Q2 2023,562989451408,0.6408862477599676,1679982105552.0,0.031242173006871304,50371059278400.0,375.9238702573,28.7406653719,1499138669.0,0.0736090454,SSI
1656,Q3 2023,711105631883,1.1137122245883637,1941238920951.0,0.4401236624406338,47222868073500.0,475.6641226605,23.4109307472,1499138669.0,0.0899043574,SSI
1708,Q4 2016,48347179980,0.6060252510318658,178247965480.0,0.345854939178994,1865940300000.0,1627.7307378822,9.8046197391,34554450.0,0.170731403,TMS
1709,Q1 2017,50601211424,0.2691068728776729,177785122360.0,0.3369487362664667,2176930350000.0,1623.1894859916,10.8201431076,34554450.0,0.1728903505,TMS
1710,Q2 2017,69465119858,0.6321475586736502,592775866466.0,3.1259166123861393,1972960483300.0,2204.9723136112,8.823973931,34552723.0,0.1878019804,TMS
1711,Q3 2017,39163977315,-0.06577589341862145,629059270912.0,2.910799378303,1620522708700.0,1204.8898085926,7.7235119199,34552723.0,0.176198187,TMS
1712,Q4 2017,30974024674,-0.35934164750016095,643437850444.0,2.6097907132420866,1373484453000.0,906.0984934509,5.6542189658,43191335.0,0.1546957645,TMS
1713,Q1 2018,59058814469,0.16714230365221225,489367954677.0,1.7525810269212,1187735422500.0,1719.2210265502,5.9787494078,43190379.0,0.1572151551,TMS
1714,Q2 2018,33308538159,-0.520499810162438,629973723561.0,0.06275197625160667,1040456210400.0,771.1933068375,6.402608757,47509416.0,0.1246113402,TMS
1715,Q3 2018,72988609722,0.8636669390073668,623913596013.0,-0.008179952409794205,1258985532000.0,1689.923945565,6.4125992727,47508888.0,0.1460780763,TMS
1716,Q4 2018,54345544615,0.7545522477942093,558261118101.0,-0.1323775595175577,1342126086000.0,1143.9026864826,6.1766796002,47508888.0,0.1591864573,TMS
1717,Q1 2019,54122972001,-0.08357503469005166,540682800317.0,0.10485943174164233,1490606507500.0,1139.2178238522,6.1976512933,54203873.0,0.1504276381,TMS
1718,Q2 2019,53250800178,0.5987132165273841,648936664619.0,0.030101161919595252,1517131665700.0,1120.8597468752,5.8844180577,54869138.0,0.1606084553,TMS
1719,Q3 2019,53379000379,-0.26866670591054337,587321883799.0,-0.05864868540745435,1536335864000.0,1084.1789019129,6.4090034231,54869138.0,0.1418570936,TMS
1720,Q4 2019,60506733476,0.11337063423777781,545783226315.0,-0.022351353840377102,1703667357000.0,1228.9500251517,6.9034437211,63098791.0,0.1402511854,TMS
1721,Q1 2020,56126013256,0.03700907730940923,529283294665.0,-0.021083536678652474,1820732910700.0,945.7564790105,7.1950955586,70434542.0,0.1351410604,TMS
1722,Q2 2020,83289955485,0.5641071158853751,802547501152.0,0.23671160054300078,1964544781450.0,1354.0602085241,7.7453323787,63474791.0,0.1433138253,TMS
1723,Q3 2020,81759391894,0.531677088620888,961448666985.0,0.6370046707029189,3151391929200.0,1289.793361948,11.1311105211,81431316.0,0.1502969819,TMS
1724,Q4 2020,93773519863,0.549803046303851,1172008407092.0,1.1473881031579611,4071565800000.0,1157.9490320846,11.3021832561,81431316.0,0.1571837935,TMS
1725,Q1 2021,99329837825,0.769764714481683,1086633093903.0,1.0530273765597764,4340289142800.0,1275.7965181962,11.8735481204,81431316.0,0.1731821795,TMS
1726,Q2 2021,116102726492,0.3939583208555007,1419967055203.0,0.7693246233584156,7603992838400.0,949.6263194186,17.9040078899,93645232.0,0.1668319267,TMS
1727,Q3 2021,137696902022,0.6841722869040203,1557419804932.0,0.6198678706538765,8055940596900.0,1597.3185271288,14.9209467156,105859929.0,0.2030707287,TMS
1728,Q4 2021,278769356708,1.9727939946721926,2373504798824.0,1.0251602159690696,11644592190000.0,3357.6775256756,16.0050115716,105859929.0,0.2567918094,TMS
1729,Q1 2022,248109466500,1.4978342050363656,1669069497733.0,0.5360009805499188,7971252653700.0,2882.375116823,8.3026287508,105859929.0,0.2797878744,TMS
1730,Q2 2022,169964974672,0.46391889154912613,674337710831.0,-0.5251032702765094,7071443257200.0,1703.2860885473,7.9873143192,105859929.0,0.2698050142,TMS
1731,Q3 2022,115658351168,-0.16005117421217563,596372831295.0,-0.6170763788887103,6622597139200.0,1123.9000062012,7.9532276892,121738918.0,0.2368649683,TMS
1732,Q4 2022,165280770387,-0.40710567209105,704052789711.0,-0.7033699742002473,6257344816400.0,1232.3113734919,10.4335261154,121738226.0,0.1957623402,TMS
1733,Q1 2023,52523800972,-0.7883039220029116,463822979469.0,-0.7221068504942522,6671254784800.0,431.44871334,13.2516589206,121738226.0,0.1364312717,TMS
1734,Q2 2023,20550312052,-0.8790909003948714,528314319685.0,-0.21654341556258572,7137512154300.0,212.3421056587,19.1781168977,158259693.0,0.095324038,TMS
1735,Q3 2023,48080769281,-0.5842862292653638,666801103913.0,0.11809436802321761,6955479050550.0,24.2828676709,24.2828676709,158258909.0,0.15401551074723246,TMS
1792,Q4 2016,117883596505,1.0792727837147595,3004910746126.0,0.0439482105423626,6890686498800.0,266.8796651536,14.2499877501,441710673.0,0.0798489749,VCG
1793,Q1 2017,114345038048,0.48958561263690414,2041266496193.0,0.6468981754120795,9010897729200.0,258.86863288,18.0658525518,441710673.0,0.0860295888,VCG
1794,Q2 2017,161233086600,0.39758804641767886,2148005351446.0,0.0704921111767002,9452608402200.0,365.0196756735,17.3554292165,441710673.0,0.0921190813,VCG
1795,Q3 2017,242385698469,0.6032202577033083,2435540703763.0,0.026425919026667497,10777740421200.0,548.7431327452,16.9501991965,441710673.0,0.1065325048,VCG
1796,Q4 2017,823418586134,5.98501412025612,4227599392084.0,0.4068968263148309,8039134248600.0,1864.1582295069,5.9931710698,441710673.0,0.2198724593,VCG
1797,Q1 2018,48175633501,-0.578681905892788,1764739678224.0,-0.135468258791651,7597423575600.0,109.0660390291,5.6449862218,441710673.0,0.2049765048,VCG
1798,Q2 2018,85113488107,-0.47210904472630744,2394132201628.0,0.11458390921433768,8039134248600.0,192.690585285,6.3312660063,441710673.0,0.1908911116,VCG
1799,Q3 2018,141040425153,-0.41811573024371973,2221910040459.0,-0.08771385465820086,10645227219300.0,319.3049970812,9.1108959796,441710673.0,0.1707544759,VCG
1800,Q4 2018,221195875873,-0.7313688571064105,3340600907500.0,-0.20981138521423456,12191214574800.0,500.7709557269,24.7558649548,441710673.0,0.0758505187,VCG
1801,Q1 2019,88636894626,0.8398698301322832,1660972990757.0,-0.05879999681960389,11528648565300.0,200.6673147017,21.5092070655,441710673.0,0.0824507468,VCG
1802,Q2 2019,193788603668,1.2768260116937002,2285755193212.0,-0.04526776271682244,11749503901800.0,438.7229367854,18.2258416959,441710673.0,0.0985605304,VCG
1803,Q3 2019,186703061499,0.3237556629346897,2294962472747.0,0.03287821331997262,11396135363400.0,422.6817980896,16.5083760253,441710673.0,0.1046888304,VCG
1804,Q4 2019,217671525854,-0.01593316333358544,3612946746149.0,0.0815260027133307,11440306430700.0,492.7920902966,16.7358715576,441710673.0,0.1039251975,VCG
1805,Q1 2020,66896703319,-0.24527248386500802,1000504935847.0,-0.3976392503583018,11396135363400.0,151.4491439943,17.1355023215,441710673.0,0.0988029341,VCG
1806,Q2 2020,329656558146,0.7011142652679924,1532870473021.0,-0.32938117013879675,17756769054600.0,746.3178462659,22.1702480202,441710673.0,0.1173916421,VCG
1807,Q3 2020,1002626909827,4.370168554158231,1270011597607.0,-0.4466089913501571,19094386433850.0,2269.8725005157,11.8096090492,402410673.0,0.2272155189,VCG
1808,Q4 2020,238635105689,0.09630832398841645,1692163687470.0,-0.5316389068635847,18913301631000.0,593.0138579823,12.937488495,402410673.0,0.2334407669,VCG
1809,Q1 2021,341548537555,4.105610898736073,952020814871.0,-0.04845965196059195,18685537208400.0,778.8223840796,9.6146749922,438627634.0,0.2741939842,VCG
1810,Q2 2021,-124119109140,-1.3765103592601045,1388901774752.0,-0.09392098080228835,19189872362500.0,-211.539023118,12.9225467194,438625654.0,0.2189648277,VCG
1811,Q3 2021,54945590279,-0.9451983686648897,1269106013375.0,-0.0007130519388219235,19302756410100.0,127.944397911,35.7548477597,441710673.0,0.0778619401,VCG
1812,Q4 2021,133456953226,-0.44074886701738214,2133418244988.0,0.26076351879275445,12942122718900.0,317.2385934239,31.2613871065,441710673.0,0.0613671975,VCG
1813,Q1 2022,759333229674,1.2232073810350412,1333139849458.0,0.40032636748456185,10932297255000.0,1763.8065734516,12.9674914867,485879878.0,0.1219634454,VCG
1814,Q2 2022,-104514056499,0.15795353976386103,2192300066172.0,0.5784414031463482,7725490060200.0,-215.665613732,9.1379576295,485879878.0,0.1240838813,VCG
1815,Q3 2022,187250273844,2.407921780313758,3174476648188.0,1.5013486775198142,10130595456300.0,385.7648932524,10.374490848,485879878.0,0.1418844225,VCG
1816,Q4 2022,44163680713,-0.6690792075987836,1929356983956.0,-0.0956499090187296,9304599663700.0,90.8942368529,11.8942602126,485879878.0,0.1272185089,VCG
1817,Q1 2023,16071252812,-0.9788350460852346,1965138074948.0,0.4740674624248495,13575424055600.0,33.076596788,94.9521912147,534465514.0,0.0208102379,VCG
1818,Q2 2023,111848652846,2.070178085060455,4568511729670.0,1.0838897923527093,13762486985500.0,192.375202326,29.7475731166,534465514.0,0.0505708846,VCG
1819,Q3 2023,103892096100,-0.44516985760697203,2381678187981.0,-0.24974146861641952,12346153373400.0,44.7363813466,44.7363813466,534465514.0,0.15401551074723246,VCG
1820,Q4 2016,125529708406,0.3901401283960673,2404814741602.0,0.15075639104407887,4758500000000.0,462.533661126,9.262283158,307000000.0,0.1409533007,VGC
1821,Q1 2017,176588385314,1.0752092683673042,2041983209032.0,0.045705818876046175,8326500000000.0,625.6299049137,10.5286749471,427000000.0,0.1553873083,VGC
1822,Q2 2017,175143164757,0.4525412961712155,2247938414369.0,0.19456231230506135,9821000000000.0,576.9855579833,11.4008485184,427000000.0,0.1407528634,VGC
1823,Q3 2017,184780526940,0.17853164077821407,2578971536752.0,0.34998454172037474,11657100000000.0,587.9269052844,13.7567613313,448350000.0,0.1313070454,VGC
1824,Q4 2017,98768396800,-0.21318707695429395,2274478708124.0,-0.0541979518102816,10356885000000.0,283.5456367464,17.2575296574,448350000.0,0.1127020829,VGC
1825,Q1 2018,103356464959,-0.41470406009309685,1834324781467.0,-0.10169448340539503,7890960000000.0,272.6230312358,12.9782872151,448350000.0,0.0908098337,VGC
1826,Q2 2018,221818360761,0.26649738840084836,2270968079876.0,0.010244793789630783,6994260000000.0,535.2034987886,11.2210267893,448350000.0,0.0969458895,VGC
1827,Q3 2018,135810522004,-0.2650171300350335,2278941912918.0,-0.11633692716588193,8608320000000.0,310.1738433945,15.2058533178,448350000.0,0.0883474349,VGC
1828,Q4 2018,100745180989,0.020014339131198693,2628617223519.0,0.1557009586988374,8563485000000.0,227.257228426,15.1433516512,448350000.0,0.0886707199,VGC
1829,Q1 2019,158628009726,0.5347662073090969,2280451551060.0,0.24321034862550917,8832495000000.0,353.8039695015,14.315178797,448350000.0,0.0970826774,VGC
1830,Q2 2019,195933632856,-0.11669335133573415,2560602353056.0,0.12753780017718905,8653155000000.0,437.0104446437,14.6386416585,448350000.0,0.0929018743,VGC
1831,Q3 2019,167576321360,0.23389792548668953,2550969979899.0,0.1193659502416585,8182387500000.0,373.7622869633,13.1363122707,448350000.0,0.097509924,VGC
1832,Q4 2019,129816850264,0.28856635116050094,2746170761206.0,0.04472067543163547,7621950000000.0,289.5435491558,11.6990393832,448350000.0,0.1016635847,VGC
1833,Q1 2020,158706339918,0.0004937979877280226,2383513200626.0,0.04519352736000678,8428980000000.0,353.9786771897,12.9272262805,448350000.0,0.1013019128,VGC
1834,Q2 2020,155511972563,-0.2063028164373781,2416512873845.0,-0.056271712411352606,10244797500000.0,346.8539591011,16.7504989135,448350000.0,0.0947899476,VGC
1835,Q3 2020,189135542533,0.1286531474019224,2297689202850.0,-0.09928802731697693,15781920000000.0,421.8479815613,24.9252213794,448350000.0,0.0979810984,VGC
1836,Q4 2020,89782500017,-0.30839101523095636,2336069304585.0,-0.1493357450360811,14974890000000.0,200.2509200781,24.9270085948,448350000.0,0.091839884,VGC
1837,Q1 2021,277239891300,0.746873448428359,2360990578085.0,-0.009449338285638492,13652257500000.0,618.3559524925,19.1834126706,448350000.0,0.1097831954,VGC
1838,Q2 2021,341176329984,1.1938910835034575,2946338803498.0,0.21925226858401753,17732242500000.0,748.8487980083,19.8813288044,448350000.0,0.1387166276,VGC
1839,Q3 2021,198573949888,0.04990287509473903,2210772803818.0,-0.03782774403265286,22193325000000.0,442.8994086941,24.4750704395,448350000.0,0.1384986256,VGC
1840,Q4 2021,409784700648,3.5641934738997993,3709393327085.0,0.5878781163746207,20803440000000.0,913.9839425627,17.0011067346,448350000.0,0.1825745308,VGC
1841,Q1 2022,701957901218,1.531951292891017,3835292934301.0,0.6244422870216648,25555950000000.0,1565.6471533802,15.4744536187,448350000.0,0.235756771,VGC
1842,Q2 2022,643174127472,0.885166322945565,4270932892010.0,0.4495729027969879,19391137500000.0,1434.5358034393,9.9264039016,448350000.0,0.2675464063,VGC
1843,Q3 2022,221418320878,0.11504213419174428,3213011366240.0,0.4533430846856521,17575320000000.0,493.8515019025,8.8928848365,448350000.0,0.2631784564,VGC
1844,Q4 2022,180342814288,-0.5599083762697323,3290219669336.0,-0.113003292125509,15602580000000.0,402.2366773458,9.0282918313,448350000.0,0.2286001436,VGC
1845,Q1 2023,192785977136,-0.7253596308247431,2777694839898.0,-0.2757541894503952,21296625000000.0,429.9899122025,17.2063178005,448350000.0,0.1619149779,VGC
1846,Q2 2023,593922391496,-0.0765760528483698,3931164139257.0,-0.07955375589924031,23672880000000.0,1324.7379036846,18.4475200499,448350000.0,0.1545764498,VGC
1847,Q3 2023,413102261413,0.8657094849916082,3473821914888.0,0.08117324183425202,22776180000000.0,921.3834312769,16.5026433065,448350000.0,0.1748029862,VGC
1848,Q4 2016,97299987699,0.3795517391172042,1756895888217.0,-0.05727745583057507,4891999799000.0,1053.6770409397,8.6414062631,92301883.0,0.2420788052,VHC
1849,Q1 2017,97238982207,-0.03929841400355204,1617749681675.0,0.009954629079787952,5076603565000.0,1053.3139071973,9.2159205609,92301883.0,0.232556472,VHC
1850,Q2 2017,144731432354,-0.35490327245779507,2360608352293.0,0.10813071984691386,4338188501000.0,1568.0225326931,9.2061592542,92301883.0,0.1911248682,VHC
1851,Q3 2017,168979958726,0.2805746917410951,2029538113081.0,0.0789562918919678,5141214883100.0,1830.7314350889,10.1155164418,92301883.0,0.197643467,VHC
1852,Q4 2017,182665364491,0.8773421128898801,2164842865974.0,0.23219758239118443,7181086497400.0,1978.9993286594,11.875332313,92301883.0,0.2192373847,VHC
1853,Q1 2018,97939791291,0.007207079589830903,1828364957913.0,0.13019027518517656,6830339342000.0,1061.0811839126,11.4927632052,92301883.0,0.212200653,VHC
1854,Q2 2018,328956098287,1.2728725401017458,2240184285053.0,-0.051013996931352425,9257878864900.0,3563.9153568189,11.891315081,92301883.0,0.2650613372,VHC
1855,Q3 2018,609140267241,2.6048077643853453,2527475653858.0,0.24534525248264064,8334835658600.0,6599.4348917129,6.8325229756,92403943.0,0.382769212,VHC
1856,Q4 2018,416062917216,1.277732937359888,2862741102758.0,0.3223782417436582,8454960784500.0,4507.4242894287,5.8626183104,92403943.0,0.4197440517,VHC
1857,Q1 2019,307351005379,2.1381627561957393,1789365741825.0,-0.021330104757923126,8362556841500.0,3329.6613690647,5.029214324,92403943.0,0.4342610311,VHC
1858,Q2 2019,419943617970,0.2765947193464622,2024514172572.0,-0.09627337979290285,7429277017200.0,4548.1668255688,4.2371563871,92403943.0,0.4205738783,VHC
1859,Q3 2019,253823467979,-0.5833086702203232,1885081537981.0,-0.25416431406428547,7004922001000.0,2748.2475246201,5.0130719215,181946026.0,0.3161795499,VHC
1860,Q4 2019,199286789157,-0.5210176612458356,2196055433496.0,-0.23288367523689335,5276434754000.0,1088.5062221223,4.5100755946,181946026.0,0.2548334596,VHC
1861,Q1 2020,152137274239,-0.5050047939443152,1642024580951.0,-0.08234267451869545,6204359486600.0,830.9751505676,6.077686059,181946026.0,0.2132134651,VHC
1862,Q2 2020,224050946789,-0.46647374266084024,1693501959542.0,-0.1635020478070908,7769095310200.0,1226.1907943108,9.3895585627,181946026.0,0.166793867,VHC
