,quarter,cash_cycle,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,p/b,p/s,p/cash_flow,outstanding_share,ev/ebitda,bvps_(vnd),cash_ratio,dept/equity,roe_(%),roa_(%),days_sales_outstanding,days_inventory_outstanding,quick_ratio,days_payable_outstanding,gross_profit_margin_(%),ebit_margin_(%),net_profit_margin_(%),current_ratio,asset_turnover,(st_+_lt_borrowings)/equity,financial_leverage,roic_(%),interest_coverage,fixed_asset_turnover,symbol,net_interest_income,net_interest_income_growth_(%)
62,Q2 2018,135.8137754279,113335027879,3.101592153117048,876206980429.0,0.3076293136868241,2941737050000.0,909.2269677687,10.9958066185,2.046841465,0.8992255547,1.7422323264,124649875.0,11.0811365404,11529.9598936702,0.013048356,1.2610857161,0.1898002226,0.092878681,47.238301791,111.5106876563,0.2742423797,22.9352140194,0.1426401798,0.1358958701,0.1304926731,1.201101783,0.2770434225,1.1166470765,2.0435284024,0.1262296032,8.7879450932,1.5284395991,ANV,,
63,Q3 2018,122.3616122654,114171206752,2.43950164176418,1053380730613.0,0.4227038588170599,3426554381250.0,915.9351884789,9.6449782573,2.1737554803,0.9557100925,2.9135294261,127144875.0,9.8527833749,12397.8985881499,0.0453453547,1.0497950866,0.2383639446,0.1148241956,36.8641379671,97.0534114565,0.3059698093,11.5559371582,0.1601252306,0.1235794453,0.1085845026,1.2598588754,0.3270624746,0.8881726749,2.0759034576,0.1461866553,11.4600835972,1.86776013,ANV,,
64,Q4 2018,108.1786126627,296645200903,5.57568410333668,1388976804999.0,0.6230561035439758,3337552968750.0,2379.8275040629,5.4840543096,1.7819930035,0.8104811961,4.5627582014,127144875.0,6.0064482252,14730.6975665122,0.0441175717,0.8533413326,0.3803716806,0.1864220717,31.2932916708,87.5460330093,0.4083778929,10.6607120174,0.3120728013,0.2528883277,0.2144487485,1.3333982729,0.4188601365,0.682163935,2.0403790016,0.2356234578,28.469298922,2.5010324536,ANV,,
65,Q1 2019,167.0007044426,200318792341,1.639557852754344,914017921907.0,0.11788076758055263,3496484062500.0,1600.1123009521,4.7526021805,1.6864980776,0.8298240126,3.6076524765,127144875.0,5.0601365159,16305.9776738779,0.0050950584,0.633212294,0.4193850693,0.2188617553,50.8269211199,134.0010594636,0.4105254416,17.8272761409,0.3045902014,0.2454790167,0.220066146,1.6327537785,0.2672917761,0.4980312794,1.916209932,0.2695719373,24.4161352771,1.6851764009,ANV,,
66,Q2 2019,136.7200557553,153226604840,0.35197923984797963,1067603733185.0,0.2184378315067636,3273542781250.0,1223.8124492821,4.2385863337,1.6080430697,0.7423838497,2.9711564268,127127875.0,4.7630792077,16013.2526830799,0.0055452097,0.8909826671,0.4072059469,0.2209046836,37.8317248681,123.3444771122,0.2571905841,24.456146225,0.2109648178,0.1611668572,0.1439432425,1.3805028743,0.2942400573,0.6094206989,1.8433558778,0.2817277871,15.7410858429,1.9807445323,ANV,,
67,Q3 2019,152.8503194913,152809010425,0.33841985884346587,1140926947404.0,0.08310975722904454,2854020793750.0,1214.5242367944,3.5357874146,1.304176652,0.6362820819,9.168162592,127127875.0,4.3915902316,17213.9257095503,0.0059291059,0.828132338,0.3943353935,0.2190816677,35.4453041584,143.8354341739,0.2567553791,26.430418841,0.2098658739,0.1593705794,0.1355394733,1.4137216223,0.2872331686,0.6520578009,1.7999470134,0.2821610631,13.0255827112,2.0527926407,ANV,,
68,Q4 2019,138.0182736946,197694695428,-0.3335651653011431,1396604174653.0,0.005491358550084277,2123035512500.0,1555.3949221606,3.0252521225,0.8897662774,0.4738002188,6.4977156844,127127875.0,3.9928219056,18768.9738579442,0.0142292486,0.7327459596,0.3243200554,0.1832194933,27.9874123514,126.705237569,0.26857951,16.6743762258,0.2205986342,0.1672731303,0.1433927676,1.5547759494,0.3389505164,0.5512446087,1.7701176312,0.2351471172,15.3955253099,2.4890593832,ANV,,
69,Q1 2020,233.176934949,43359514116,-0.7835474465012265,826045260744.0,-0.09624828907014701,2161173875000.0,341.1379750851,3.9504660372,0.8895845587,0.4932199544,-13.9526046178,127127875.0,5.4892697376,19110.0439349513,0.005488725,0.7170185013,0.2420862746,0.1354521141,44.254430554,215.9410955456,0.26224774,27.0185911506,0.1496073008,0.0659421119,0.0534534039,1.5672863313,0.1953248462,0.5732894066,1.7872461885,0.176298745,3.8890050416,1.4800329976,ANV,,
70,Q2 2020,205.7113394455,32134111066,-0.7902837363031401,898297235114.0,-0.15858552458027203,2504419137500.0,252.7599389685,5.8789899361,1.0728203251,0.5960965229,27.1220472763,127127875.0,7.1336270831,18362.8139200234,0.0666612223,0.7097335087,0.1824735918,0.1045541257,34.5542421768,195.8689675024,0.2642639844,24.7118702337,0.1017528657,0.0474595639,0.0363469621,1.5214296548,0.2166204603,0.547581621,1.7452548197,0.1371361257,2.5316782335,1.6174418473,ANV,,
71,Q3 2020,211.6363486143,40023109574,-0.738084099473678,810544253041.0,-0.28957392505693197,2898515550000.0,314.8237293134,9.2541819061,1.2207109991,0.746607294,10.8445725635,127127875.0,10.1997177322,18677.6395204199,0.0196339654,0.8278498414,0.1315412266,0.0753039597,31.1628995154,220.8828293325,0.176372478,40.4093802336,0.1324578873,0.0684302003,0.0495153265,1.3696174183,0.1940368329,0.585184197,1.7468035832,0.1023822258,4.1436276075,1.3443085271,ANV,,
72,Q4 2020,187.6178303665,86413135446,-0.562896033912698,943834750954.0,-0.32419309058094076,2752318493750.0,679.7339721599,13.6579557192,1.1792411295,0.800403356,-93.5007528946,127127875.0,12.3377364393,18359.2646649682,0.018723582,1.0713928418,0.0852741927,0.0465898329,29.2838693598,207.4221427995,0.2032376486,49.0881817928,0.1775928461,0.0983441581,0.0922863133,1.1900516727,0.2041284507,0.7886516685,1.8303176317,0.0631873853,4.8630038897,1.1201547701,ANV,,
73,Q1 2021,277.7884232223,63799682967,0.47141139073459815,707322627336.0,-0.14372412632822232,3356175900000.0,501.854396347,15.0927522174,1.3997048592,1.006467565,19.2512920834,127127875.0,14.8144413784,18861.1190613152,0.0282262548,1.0117532868,0.09422078,0.0494452577,39.5568300598,297.3804561673,0.1932556163,59.1488630048,0.2015952855,0.1245743765,0.0903858636,1.2756650366,0.1461737457,0.801410555,1.9055574668,0.0698887019,4.1402140468,0.6656387513,ANV,,
74,Q2 2021,195.068370227,23741757224,-0.26116651631541976,1080731742346.0,0.20308924496338657,4106230362500.0,186.7549286417,19.1899933792,1.6957273036,1.1649264935,-20.1114912761,127127875.0,17.4286806929,19047.8739899491,0.0119891316,1.0828792007,0.0898360782,0.0449493535,31.9093244805,188.0962448835,0.22123427,24.937199137,0.1285939393,0.0421460965,0.0220983471,1.2405836793,0.2177599124,0.9203916797,1.998606682,0.0663858391,1.564672842,0.9751954102,ANV,,
75,Q3 2021,310.5175035346,-13169242495,-1.329040962463223,656115814848.0,-0.1905243761998378,3801123462500.0,-103.5905185625,23.6409838399,1.5783125313,1.1271317927,30.1962864797,127127875.0,19.3259273605,18944.2834713945,0.003703893,1.0049268519,0.0672645578,0.0329307875,48.722389113,288.2300656481,0.1309839946,26.4349512265,0.105228051,-0.016073053,-0.0200811956,1.2891359606,0.1328567466,0.882080221,2.0426039857,0.048597006,-0.5844200919,0.6016003966,ANV,,
76,Q4 2021,197.4292603528,53508463893,-0.38078321522729947,1060255737260.0,0.1233489084697561,5313945175000.0,420.9026847416,41.2768237539,2.2752088879,1.5209093399,21.2159414666,127127875.0,21.9321001251,18371.9394833902,0.0182764278,1.0929250508,0.0534933289,0.0261215211,24.1483646317,190.7980999502,0.1813828152,17.5172042291,0.1926930295,0.0881093173,0.0505799121,1.248305456,0.2177875562,0.8770925675,2.047864236,0.0482828008,2.6826766703,0.995822644,ANV,,
77,Q1 2022,191.453402227,206629951109,2.238730061023628,1219478753489.0,0.7240771132714098,5644477650000.0,1625.3709197059,20.8505716988,2.2202985854,1.4085716733,9.8127719451,127127875.0,16.8117964582,19997.3104030961,0.0125793851,1.0055990674,0.111555113,0.054531109,29.9636990441,182.3286318501,0.2692917308,20.8389286672,0.2943494611,0.2034375056,0.1694844339,1.3128367958,0.2441980341,0.8115702179,2.0457150968,0.0827643686,11.3227948699,1.1760230919,ANV,,
78,Q2 2022,194.0062682839,240687503919,9.137729134711837,1305830174794.0,0.20828335434968095,4036310031250.0,1893.2708811423,8.2769502118,1.4503954732,0.9548006569,4.0472720617,127127875.0,8.9327644197,21890.5812842384,0.0055181873,0.9966017725,0.1937415037,0.0957598649,29.6480393447,196.7357776495,0.1923499243,32.3775487103,0.351244994,0.2318439167,0.185928263,1.3029537028,0.2429875853,0.7747121806,2.0232015135,0.1366932481,12.3559823754,1.2052542768,ANV,,
79,Q3 2022,192.8374324467,119901744349,10.104680424445325,1247978424052.0,0.9020703293687787,3940964125000.0,943.1585665142,6.3489423111,1.3576400626,0.8192817133,7.5701267343,127127875.0,6.9453576347,22833.7398507526,0.0199845159,0.9624379299,0.2350651132,0.116908887,26.5880055438,202.3918741414,0.1705135862,36.1424472385,0.2315555347,0.1359062477,0.0967978361,1.3174301724,0.2201529358,0.743191816,2.0106693271,0.1705820516,6.5303677002,1.1107633072,ANV,,
80,Q4 2022,229.0532378989,106526034970,0.9908258847239264,1161218492134.0,0.095224907846211,4526347750000.0,835.8618860949,6.4557751629,1.5704472491,0.9243769691,16.3758318922,133127875.0,6.736433518,21649.8835086116,0.0128329088,0.8970395788,0.2425697804,0.1235139588,30.28232675,230.3566487143,0.1924220009,31.5857375654,0.2055130147,0.1281443094,0.0930944486,1.3273140537,0.2049902943,0.6668653172,1.9639058031,0.1778852946,4.4230149172,1.0348331012,ANV,,
81,Q1 2023,238.8727903829,92370665510,-0.5529657486040189,1157603357241.0,-0.05073921630120318,5052202856250.0,723.8444547027,8.6558837931,1.6651001022,1.0454251584,-8864.0986472653,133127875.0,8.7797639061,22791.4225402381,0.0127969395,0.8828850552,0.1928915262,0.0997586701,30.8868389485,237.1820478,0.1907149471,29.1960963656,0.175985783,0.1126763242,0.0799608678,1.4615308515,0.2066423758,0.6774118327,1.9335815727,0.1498566571,4.0019129185,1.0589552364,ANV,,
82,Q2 2023,237.9649437232,-51044261712,-1.2120769083598881,1090877619337.0,-0.16460988542473345,5245238275000.0,-395.3000985419,16.2246991825,1.5016958399,0.9712299045,-9.8222262198,133127875.0,12.8927489727,22407.9997468374,0.0139378498,0.8373470576,0.0907463586,0.0479024832,28.846585243,232.8233095867,0.1593978829,23.7049511065,0.0448494338,-0.0164095098,-0.0475142329,1.4375603068,0.1919403054,0.7092775292,1.8943977955,0.0852767248,-0.4101313423,1.0004219498,ANV,,
83,Q3 2023,235.1834630604,1038991127,-0.9913346454412223,1100743562157.0,-0.11797869182461532,4220153637500.0,7.9547416122,27.8083565265,1.4141808033,0.943558706,-37.0328025916,133127875.0,16.9851129961,22415.8042064744,0.0137153261,0.7961010996,0.0501162939,0.0270446586,27.9124380053,226.0272302336,0.2034264763,18.7562051785,0.0771741363,0.0283456982,0.0009455509,1.4706349003,0.2027174251,0.6587229959,1.8530939777,0.0582297202,1.0630675551,1.0401931296,ANV,,
84,Q4 2016,47.7409630817,37540036324,0.11460376347780064,837810028217.0,2.261122914433208,3387073951800.0,170.6831818899,19.5652559492,1.3001019506,2.4081745803,4.6184454734,219939867.0,18.9879737969,11845.2249013,0.3334303444,0.8420570353,0.0835342627,0.0481413564,49.2920425802,26.5918752632,1.1504512151,28.1429547617,0.1244819347,0.0382970772,0.0468429177,1.9143705503,0.1711888888,0.4225399596,1.7351871451,0.0668491381,1.3320671776,3.4903528542,ASM,,
85,Q1 2017,122.5075053304,15192141654,-0.4341002140648966,329882590483.0,0.7095647193222081,2815230297600.0,69.0740694774,14.0018283391,1.0743393322,1.4516895895,6.6798138501,219939867.0,18.3121709459,11914.2989707773,0.1196956477,0.9194791638,0.0776664497,0.0428379815,106.3944502973,93.0615154598,0.9627370617,76.9484604267,0.1124310344,-0.0271100194,0.0477671929,1.8855859818,0.0634539358,0.4608847277,1.8130277601,0.0557536137,-0.7051925128,1.299839106,ASM,,
86,Q2 2017,68.6007620501,36887541754,-0.30173589852625393,676284861103.0,1.5341610087180475,2576595534450.0,167.7164865886,13.9183896704,0.8825744935,1.0927274861,-30.8373156853,241933853.0,18.2874576706,12066.970072288,0.1383191187,0.9570547962,0.0704775667,0.0375325282,52.4928956726,55.30408062,1.0295367224,39.1962142425,0.1374065839,0.0534208971,0.0554043755,1.8213235351,0.1284509297,0.4719077602,1.8777729613,0.0491134706,1.9018697227,3.2716352931,ASM,,
87,Q3 2017,124.7521175294,73067329754,-0.23491269207923718,490017273312.0,-0.1607052998665801,2564498841800.0,302.0136655039,15.7633865136,0.9403821309,1.1286992845,33.5404283775,241933853.0,37.5341717605,11272.013420006,0.116954445,1.0258393445,0.0611845107,0.0310750243,76.4003715175,108.6455867367,0.9367165101,60.2938407248,0.1186140336,0.058008001,0.1500825213,1.6845624469,0.0891928462,0.488788074,1.9689288165,0.0217443707,1.9624535275,2.0766060699,ASM,,
88,Q4 2017,63.7045178379,55850712205,0.48776393616043645,1005807527863.0,0.2005198004176756,3665297872950.0,230.8511665997,21.0393114055,1.3202851118,1.7447308323,-11.1133230049,241933853.0,67.3336033531,11474.7942431893,0.1185377328,0.9815268939,0.0673002015,0.0335024976,38.9558837685,58.4875766029,0.9574688787,33.7389425335,0.1293800242,0.0274961521,0.0567892618,1.7485433091,0.1749384506,0.4714598709,2.0088114708,0.0203679942,0.8743497506,3.9989130515,ASM,,
89,Q1 2018,143.6642666465,493775626594,31.502042031973275,668043814804.0,1.0250956979144572,3338687171400.0,2040.9530145167,5.0618288078,1.0737759952,1.2004971664,10.4921015618,241933853.0,42.714981788,12851.8425270688,0.1138445191,1.2994652465,0.2345907488,0.0944278842,128.516033526,84.8664974527,0.876363795,69.7182643322,0.1716480171,0.1135243196,0.7655688181,1.3658588244,0.0757757286,0.8792652586,2.4843376582,0.030371394,5.3457409813,0.6516511375,ASM,,
90,Q2 2018,73.8815115245,358117284815,8.708353221346515,2084604650926.0,2.0824357764360912,2455628607950.0,1480.2280886875,2.5036716806,0.6777467493,0.5864000473,7.1041319784,241933853.0,16.338159221,14976.095437078,0.1363662438,0.9572807408,0.3211636236,0.116855194,62.1879574484,37.3851733787,0.8739874713,25.6916193026,0.174917424,0.1280838586,0.1728086592,1.5783401085,0.1856106653,0.7674511238,2.7483898027,0.0573218747,4.8930787482,1.0891394301,ASM,,
91,Q3 2018,70.9751731911,105194483151,0.4396924522240561,2446725302286.0,3.9931409269487936,1971760901950.0,434.8067946944,1.9465712447,0.5287331951,0.3215262354,3.171526097,241933853.0,13.7285139487,15414.2014819563,0.2027243651,0.9375243281,0.30653622,0.1037657564,49.1382543286,40.1237414853,0.8988013123,18.2868226228,0.1208548538,0.0805887984,0.0432593282,1.5966942735,0.2208269197,0.7241285669,2.9541173386,0.0675956404,3.4976838063,1.1844525374,ASM,,
92,Q4 2018,41.9858102454,40186644556,-0.28046316744368543,3780408744514.0,2.7585806824751917,1962218295420.0,166.1063140488,1.7657985301,0.5379391534,0.2207932919,4.4176415489,258867849.0,10.1534823928,14090.8129702967,0.0983923459,1.0729144313,0.2802603732,0.0877527449,28.9684788521,27.2643788413,0.7085704724,14.247047448,0.0852896822,0.0549922723,0.0106956895,1.3690413685,0.3249048888,0.7740693404,3.1937505021,0.0753366111,3.5902361343,1.7097490485,ASM,,
93,Q1 2019,51.0912682972,233793623698,-0.5265185013065995,3496308345934.0,4.2336512492968685,1734414588300.0,903.1341072211,2.3524119387,0.4530162924,0.1476524564,-19.3658573406,258867849.0,7.1401302329,14789.7550553101,0.0743062627,1.1458818492,0.1972314043,0.0628937948,37.2526525047,35.0892131836,0.6883720874,21.2505973911,0.1198157585,0.090375395,0.0670803987,1.2959844356,0.280307653,0.780516872,3.1359437764,0.0966385618,4.6903544232,1.2991116996,ASM,,
94,Q2 2019,34.1292489156,73515921329,-0.7947155179427388,3656311021508.0,0.75395896765549,1734414588300.0,283.9901579628,3.8313459781,0.4385407399,0.130302691,408.718636239,258867849.0,8.1720466691,15277.9420255816,0.0920893675,1.492297128,0.1184699329,0.0352600344,38.7130146121,38.3338934075,0.5084223855,42.917659104,0.083138779,0.0517697789,0.0202167277,1.0168703838,0.2576617967,0.8920456084,3.3598927248,0.0852359856,2.3362678944,0.863185606,ASM,,
95,Q3 2019,10.8287889384,135408957799,0.287224897570237,3397442166427.0,0.38856706278090786,1682641018500.0,523.0814035891,3.4844130936,0.4113657593,0.1184084003,-8.2363587158,258867849.0,7.5298845056,15801.0234291706,0.0744338594,1.4737254253,0.1234598755,0.0345513509,40.5519107754,48.1475641427,0.5244594448,77.8706859797,0.1005258455,0.0626317842,0.0406444743,1.0115565647,0.2146733029,0.8927368671,3.5732286065,0.0823724003,2.396327117,0.6099138582,ASM,,
96,Q4 2019,188306977799.0,188306977799,3.6858099221644305,3858591063229.0,0.020680916799924218,1201146819360.0,1.8858531412,1.8858531412,0.2983685314,0.0844464258,1.5747346961,258867849.0,7.8032089203,15551.2378562623,,,,,,,,,,,,,,,,,,,ASM,,
97,Q1 2020,67.0012936918,134989883718,-0.4226109267531971,3206617974030.0,-0.08285607081563409,1229622282750.0,521.4625309379,2.3103571103,0.2956548544,0.0883154348,-3.4093002824,258867849.0,10.342006121,16066.0308097782,0.0616262471,1.4496181395,0.1312172468,0.0340805703,47.9944028772,57.3133598408,0.656555103,38.3064690262,0.1036149478,0.0700593465,0.0423728717,1.2703019847,0.2027339868,1.1880709646,3.8502068943,0.0629246302,1.8541295091,0.5565324132,ASM,,
98,Q2 2020,91.1911393111,135221156040,0.8393451866685507,2940364688732.0,-0.19581111359632553,2265093678750.0,522.3559301101,3.8137578738,0.5280629019,0.1718548949,-13.874226396,258867849.0,10.0539297864,16569.995674063,0.0902688467,1.4457095993,0.1434726561,0.037549111,56.481110324,67.2900854623,0.6044215411,32.5800564752,0.1258569404,0.092931667,0.0467313426,1.2215306261,0.1810584176,1.1676084225,3.8209334962,0.0657994538,2.0299176548,0.5061466741,ASM,,
99,Q3 2020,63.7994209426,98431154980,-0.2730823973543136,2855242944054.0,-0.15959042003155466,4115998799100.0,380.2370798855,7.3904020368,0.9350124178,0.3247440483,-8.41380813,258867849.0,11.8613185478,17005.1217479078,0.1185894838,1.4870791288,0.1320542568,0.0346196489,55.1948989456,33.1034875965,0.7306275891,24.4989655995,0.1035437728,0.0709606403,0.0348321424,1.3690267177,0.17166735,1.2056473896,3.814430853,0.0619028375,1.5595073039,0.4951368781,ASM,,
100,Q4 2020,77.2906729608,119404713589,-0.3659039352410334,3672180466959.0,-0.04831053439335064,3507659353950.0,461.2485011474,7.3773445173,0.7799344384,0.2800612783,24.3520143038,258867849.0,10.8598012299,17373.2551507236,0.1198221528,1.5570424761,0.1123627108,0.029430465,40.016237797,56.1285995089,0.6069331327,18.8541643451,0.1019748965,0.0639853813,0.0326198866,1.2775277381,0.213009833,1.2167091078,3.8179047115,0.0633010913,1.7381504651,0.5795458721,ASM,,
101,Q1 2021,129.2241949479,113868120251,-0.15646923225094647,2796545340863.0,-0.1278832204173142,3339395252100.0,439.8696890744,7.1518856692,0.7241851228,0.2745843265,3.147669663,258867849.0,10.8197799878,17813.1248397981,0.0908456363,1.5576381744,0.1047725021,0.0272699771,51.7258589749,113.2918059067,0.674412956,35.7934699337,0.118805886,0.0804422598,0.0409348323,1.3413324115,0.1564215399,1.1724828551,3.8420458384,0.0621311583,1.8868746353,0.4025057645,ASM,,
102,Q2 2021,97.8573841314,91617432903,-0.322462286331153,3514612675138.0,0.19529821882524312,4840828776300.0,332.5464832985,11.4353503695,1.0297195894,0.3798726874,4.1207657157,258867849.0,11.8417174507,18160.2838218546,0.1447606558,1.538384572,0.0916545613,0.0237350511,46.8004526694,85.904639745,0.7374046159,34.847708283,0.0985479694,0.062310254,0.0247730643,1.3529541296,0.1928411792,1.1548943042,3.861570006,0.057631913,1.7366990188,0.5057929664,ASM,,
103,Q3 2021,138.9951215195,260859532270,1.6501724207442598,2429087226949.0,-0.14925375019049178,5350775356800.0,1007.6938224569,9.1349162489,1.0783563722,0.4338649113,3.4423832641,336526752.0,12.0124777835,14744.6617927807,0.1294008129,1.4518385594,0.1246420961,0.0326371403,62.9534351905,118.8520130618,0.7826504192,42.8103267328,0.1187741983,0.0759577346,0.1079987891,1.406443983,0.1333633764,1.0921899725,3.8190262708,0.0563597843,1.580974561,0.3546283441,ASM,,
104,Q4 2021,126.1000547514,135446511067,0.13434810901366148,2724705180185.0,-0.2580143583081094,6562271664000.0,402.4836369235,10.9291646314,1.2874875962,0.5757426144,6.0338230621,336526752.0,12.6337271396,15145.7769830584,0.1235464899,1.3990581826,0.1242969419,0.0332724251,58.0375574708,105.1723255828,0.767179121,37.1098283022,0.1246047488,0.0867699127,0.0496978104,1.4294443387,0.1501625438,1.0440251776,3.735734369,0.05631188,2.7516197134,0.4046485146,ASM,,
105,Q1 2022,114.4740926911,208816194139,0.8338424633576592,3226451625770.0,0.15372762909480775,5283470006400.0,620.5039952931,7.5831336021,1.0084068889,0.446784317,9.5127758023,336526752.0,10.8850304425,15569.1122034007,0.0681379223,1.4114795476,0.1393867299,0.0380324148,51.6090551644,94.9258398233,0.7683259947,32.0608022966,0.1615102445,0.1137483846,0.0650616227,1.441582205,0.1732261218,1.0536571433,3.6649455642,0.06461953,3.4785812609,0.4741866234,ASM,,
106,Q2 2022,93.912934316,225987095206,1.466638586624272,4024160793931.0,0.14497987855034203,3237387354240.0,671.5278766486,3.8952604994,0.5899060303,0.2618874765,6.9397945174,336526752.0,8.2091148309,16307.6820800564,0.1053240061,1.3187065347,0.1599726083,0.0447948343,41.8365467193,75.2810381925,0.8102918737,23.2046505958,0.158475331,0.1100572056,0.0563356509,1.5073910137,0.2115995779,0.9986994481,3.57122893,0.077336568,4.5141995281,0.5907113193,ASM,,
107,Q3 2022,114.4285946236,152635315910,-0.41487545200373827,3359759780444.0,0.3831367367832032,3324884309760.0,453.5607199216,4.5994643335,0.6073892727,0.2501714598,256.4720849587,336526752.0,8.1028961341,16266.339305649,0.1357269104,1.3220610805,0.1357953025,0.0383976389,48.7395912866,89.7474567727,0.7024201161,24.0584534357,0.1325767747,0.0943141264,0.0456436332,1.2714602161,0.1748559133,1.1001659811,3.5365534544,0.08314708,2.5819241345,0.4900052982,ASM,,
108,Q4 2022,125.6716495433,43755956451,-0.6769502875614444,3197318597435.0,0.17345488263721467,2877303729600.0,130.0222231693,4.5788486287,0.5511898618,0.2092702944,-8.46649901,336526752.0,7.925316543,15511.8963404134,0.1126314875,1.4374654444,0.1190120455,0.0331109692,50.8214917042,97.0394898518,0.6815630132,22.1893320127,0.1045805749,0.0598893157,0.0137415777,1.258220126,0.1661179847,1.2519655815,3.5943389316,0.0777505551,1.3100813304,0.4633940759,ASM,,
109,Q1 2023,140.3853038539,69255742140,-0.6683411340506502,3064345439329.0,-0.05024286902250177,4038321024000.0,205.7956513959,8.2140782022,0.7649551595,0.2971511948,176.2549494372,336526752.0,9.689250128,15687.1940149353,0.0877892479,1.4531317751,0.0924798847,0.0256049025,53.9256571523,106.2989681199,0.7245754286,19.8393214183,0.1245185921,0.0862661863,0.0227037173,1.377613058,0.1582422235,1.267677558,3.6118038222,0.06976632,1.3740261155,0.4480544896,ASM,,
110,Q2 2023,137.2854738098,80219162172,-0.6450276857672971,3256708264194.0,-0.19071119893977057,3466225545600.0,239.1985159949,7.783975993,0.5190400916,0.2097803184,-5.4145273978,336526752.0,9.9467374342,15413.0675648752,0.0458586581,1.4785553671,0.0660140034,0.0179673654,52.5110837607,103.6569076329,0.6264705691,18.8825175838,0.1190494708,0.0866046525,0.0247313059,1.3518672603,0.1681054627,1.3015953969,3.6741059142,0.05928305,1.3290720119,0.4838144978,ASM,,
111,Q3 2023,159.8789452454,45340608112,-0.7029481162882733,2876710354808.0,-0.14377498904762887,3533530896000.0,134.7310662304,14.8112048463,0.6763952472,0.285792403,-27.0198663668,336526752.0,11.0366042489,15523.468035614,0.1186820965,1.4772359479,0.0460252885,0.0123593474,58.8002590434,125.1389259154,0.7092030438,24.0602397134,0.1059705165,0.0683226472,0.015773106,1.3718562767,0.1487172762,1.291979562,3.7239254663,0.052172844,1.2129049482,0.432044718,ASM,,
